"(PDH-CSV 4.0) (","\\DESKTOP-5GTCQEM\LogicalDisk(C:)\Disk Read Bytes/sec","\\DESKTOP-5GTCQEM\LogicalDisk(C:)\Disk Reads/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Current Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Read Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Reads/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Current Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Read Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Read Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Write Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Write Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Transfer","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Write","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Transfers/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Reads/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Writes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Read Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Write Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Transfer","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Write","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Idle Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Split IO/Sec"
"10/09/2022 18:45:27.748","3490.1508696305950252","0.60147361034534607693","0.8191968017761280807","5802.6666666666669698","0.0081919680177612811539","0.00029796666666666668131","0","3490.1508696305950252","0.60147361034534607693","0","0.8191968017761280807","0.0081919680177612811539","0.017922561581763200161","0.00017922561581763200161","0.801274240194364884","0.0080127424019436482849","0.00014750180505415162084","0.00029796666666666668131","0.00014585437956204379923","55.536063355220285587","0.60147361034534607693","54.934589744874941175","1930874.6428750439081","3490.1508696305950252","1927384.4920054131653","34767.942238267147331","5802.6666666666669698","35085.080291970800317","99.294371567803892731","4.8117888827627686155"
"10/09/2022 18:45:32.762","3471.9066449616657337","0.59832949993594886084","1.5134560372454410881","5802.6666666666669698","0.01513456037245441109","0.00017826666666666667201","1","3471.9066449616657337","0.59832949993594886084","1","1.5134560372454410881","0.01513456037245441109","0.010666217148504915369","0.00010666217148504915911","1.5027898200969360687","0.015027898200969360548","0.00021315758426966290311","0.00017826666666666667201","0.00021345410764872518612","71.001767325732600966","0.59832949993594886084","70.403437825796643779","3542365.926874123048","3471.9066449616657337","3538894.0202291612513","49891.23595505618141","5802.6666666666669698","50265.926345609062992","98.750580703524775572","3.1910906663250604431"
"10/09/2022 18:45:37.749","134703.82810342597077","5.4142699581871971404","2.0439703290373421041","24879.407407407408755","0.020439703290373419792","0.00066946296296296295848","0","134703.82810342597077","5.4142699581871971404","0","2.0439703290373421041","0.020439703290373419792","0.3624530884379921214","0.0036245308843799212313","1.6815172405993499272","0.016815172405993498994","0.00021780470085470084369","0.00066946296296296295848","0.00019015215419501135135","93.847345941911427758","5.4142699581871971404","88.433075983724222624","3278066.9387852014042","134703.82810342597077","3143363.110681775026","34929.777777777781012","24879.407407407408755","35545.106575963720388","98.754288709049404815","1.2031711018193771423"
"10/09/2022 18:45:42.760","104635.90999022191681","2.1953487584923574438","0.21093012324966747828","47662.545454545455868","0.0021093012324966747481","0.00022413636363636361168","0","104635.90999022191681","2.1953487584923574438","0","0.21093012324966747828","0.0021093012324966747481","0.049205985435627049018","0.00049205985435627050319","0.16172413781404040845","0.0016172413781404041365","5.2843999999999997528e-005","0.00022413636363636361168","4.2874603174603176544e-005","39.915431972588315546","2.1953487584923574438","37.720083214095957658","920469.02069523336831","104635.90999022191681","815833.11070501140784","23060.479999999999563","47662.545454545455868","21628.613756613754958","99.678880801029933423","1.1974629591776493331"
"10/09/2022 18:45:47.747","0","0","0.088953431595192103409","0","0.00088953431595192107746","0","0","0","0","0","0.088953431595192103409","0.00088953431595192107746","0","0","0.088953431595192103409","0.00088953431595192107746","3.261764705882353062e-005","0","3.261764705882353062e-005","27.271642605123659564","0","27.271642605123659564","429570.0806017408031","0","429570.0806017408031","15751.52941176470631","0","15751.52941176470631","99.722567962848103207","2.4063214063344404714"
"10/09/2022 18:45:52.750","632046.3071653842926","6.7959561342618686197","0.79529768860868899072","93003.294117647063104","0.0079529768860868901154","0.00029182647058823528441","0","632046.3071653842926","6.7959561342618686197","0","0.79529768860868899072","0.0079529768860868901154","0.19832421921269399734","0.0019832421921269398693","0.59697346939599515991","0.0059697346939599511134","0.00014468545454545452683","0.00029182647058823528441","0.00012392697095435685224","54.967292262412172477","6.7959561342618686197","48.171336128150308298","2462688.20201227488","632046.3071653842926","1830641.8948468903545","44802.792727272724733","93003.294117647063104","38002.721991701248044","99.241354544363190371","3.1980970043585266183"
"10/09/2022 18:45:57.758","1756586.40439855773","35.737841886363888477","3.9873200434178897034","49152","0.039873200434178898699","0.00033333184357541901545","0","1756586.40439855773","35.737841886363888477","0","3.9873200434178897034","0.039873200434178898699","1.1912945792826223901","0.011912945792826224248","2.7960254641352677574","0.027960254641352676186","0.0001935138565891472988","0.00033333184357541901545","0.00016417338804220398896","206.04163590350574964","35.737841886363888477","170.30379401714188248","7039430.0600850954652","1756586.40439855773","5282843.6556865377352","34165.085271317831939","49152","31020.117233294255129","96.954370584848732051","1.1979164878110799553"
"10/09/2022 18:46:02.756","3278.421441676624454","0.20009896494608303552","4.539519299700591759","16384","0.045395192997005916202","0.00011100000000000000112","0","3278.421441676624454","0.20009896494608303552","0","4.539519299700591759","0.045395192997005916202","0.0022210104709238513883","2.2210104709238515374e-005","4.5372982892296676027","0.045372982892296680191","0.00043379101338432126062","0.00011100000000000000112","0.00043440938697318008362","104.65175866680142747","0.20009896494608303552","104.45165970185534832","5375791.5589892445132","3278.421441676624454","5372513.1375475684181","51368.38240917782241","16384","51435.40229885057488","96.831510464000700722","6.6032658432207398391"
"10/09/2022 18:46:07.759","0","0","3.3938843719493765327","0","0.033938843719493766438","0","0","0","0","0","3.3938843719493765327","0.033938843719493766438","0","0","3.3938843719493765327","0.033938843719493766438","0.00055672819672131148173","0","0.00055672819672131148173","60.961885410003951336","0","60.961885410003951336","3517902.9367259000428","0","3517902.9367259000428","57706.596721311478177","0","57706.596721311478177","98.194413883317821501","0.3997500682623210122"
"10/09/2022 18:46:12.757","0","0","17.887561348281373341","0","0.17887561348281372231","0","0","0","0","0","17.887561348281373341","0.17887561348281372231","0","0","17.887561348281373341","0.17887561348281372231","0.0023282351562500000312","0","0.0023282351562500000312","76.828491077631227313","0","76.828491077631227313","4925218.4680166793987","0","4925218.4680166793987","64106.666666666664241","0","64106.666666666664241","86.82595019822340987","1.2004451730879879268"
