"(PDH-CSV 4.0) (","\\DESKTOP-5GTCQEM\LogicalDisk(C:)\Disk Read Bytes/sec","\\DESKTOP-5GTCQEM\LogicalDisk(C:)\Disk Reads/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Current Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Read Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Reads/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Current Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Read Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Read Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Write Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Write Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Transfer","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Write","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Transfers/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Reads/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Writes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Read Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Write Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Transfer","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Write","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Idle Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Split IO/Sec"
"10/09/2022 19:05:27.764","136148.48694357284694","265.91501356166571668","19.661358276583904114","512","0.19661358276583904003","2.1900000000000000385e-005","1","136148.48694357284694","265.91501356166571668","1","19.661358276583904114","0.19661358276583904003","0.5803015448210074867","0.005803015448210074867","19.081056731762895851","0.19081056731762896517","5.7076923076923078803e-005","2.1900000000000000385e-005","6.0008333333333332797e-005","3456.8951763016543737","265.91501356166571668","3190.9801627399883728","33900973.248949639499","136148.48694357284694","33764824.76200606674","9806.7692307692304894","512","10581.33333333333394","55.178992554121734315","0"
"10/09/2022 19:05:32.766","204.70816791587293437","0.39982064046068932495","0.60329160762959777031","512","0.006032916076295977495","2.2500000000000001417e-005","0","204.70816791587293437","0.39982064046068932495","0","0.60329160762959777031","0.006032916076295977495","0.00089959978604718334773","8.9959978604718331385e-006","0.60239200784355062535","0.0060239200784355058024","0.00020669863013698629704","2.2500000000000001417e-005","0.00020925694444444444789","29.186906753630321276","0.39982064046068932495","28.787086113169632284","3895391.727271146141","204.70816791587293437","3895187.0191032304429","133463.67123287671711","512","135310.22222222221899","99.321837700843644825","0.39982064046068932495"
"10/09/2022 19:05:37.769","0","0","0.036074511885311473514","0","0.0003607451188531147308","0","0","0","0","0","0.036074511885311473514","0.0003607451188531147308","0","0","0.036074511885311473514","0.0003607451188531147308","3.2816363636363634184e-005","0","3.2816363636363634184e-005","10.992814436915166354","0","10.992814436915166354","324191.28912195254816","0","324191.28912195254816","29491.200000000000728","0","29491.200000000000728","99.91631648633574514","0.39973870679691508867"
"10/09/2022 19:05:42.782","0","0","0.080756969574819204016","0","0.00080756969574819197511","0","0","0","0","0","0.080756969574819204016","0.00080756969574819197511","0","0","0.080756969574819204016","0.00080756969574819197511","6.1340909090909097301e-005","0","6.1340909090909097301e-005","13.165249271328388403","0","13.165249271328388403","982086.10515854565892","0","982086.10515854565892","74596.848484848480439","0","74596.848484848480439","99.863964849843299021","0"
"10/09/2022 19:05:47.776","3588.7617125907336231","0.8010628822747173361","0.56171394548202935315","4480","0.0056171394548202935662","5.8424999999999997118e-005","0","3588.7617125907336231","0.8010628822747173361","0","0.56171394548202935315","0.0056171394548202935662","0.0046801818650182283252","4.6801818650182279186e-005","0.55703376361701106845","0.0055703376361701112396","5.5873705179282865264e-005","5.8424999999999997118e-005","5.5853212851405624722e-005","100.53339172547703129","0.8010628822747173361","99.732328843202310509","4511381.0808733459562","3588.7617125907336231","4507792.3191607547924","44874.454183266934706","4480","45198.907630522087857","99.01733203318934784","3.6047829702362279569"
"10/09/2022 19:05:52.775","0","0","0.22948595003166577522","0","0.0022948595003166576828","0","0","0","0","0","0.22948595003166577522","0.0022948595003166576828","0","0","0.22948595003166577522","0.0022948595003166576828","6.2348913043478259677e-005","0","6.2348913043478259677e-005","36.806540522250806191","0","36.806540522250806191","2655499.0821869047359","0","2655499.0821869047359","72147.478260869567748","0","72147.478260869567748","99.649315894945601713","0.40007109263316092962"
"10/09/2022 19:05:57.760","3286.4828988351796397","0.20059099724335813231","0.1637323752252987652","16384","0.0016373237522529875392","0.00013080000000000000806","0","3286.4828988351796397","0.20059099724335813231","0","0.1637323752252987652","0.0016373237522529875392","0.0026237298229058593317","2.6237298229058594943e-005","0.16110864540239289155","0.0016110864540239289849","7.7004716981132068023e-005","0.00013080000000000000806","7.6492380952380940396e-005","21.262645707795964967","0.20059099724335813231","21.06205471055260503","1998181.6024917892646","3286.4828988351796397","1994895.1195929541718","93976.1509433962201","16384","94715.123809523807722","99.702976934405995735","0.80236398897343252923"
"10/09/2022 19:06:02.774","7658.9253945274031139","0.79780472859660445106","17.61960569227396789","9600","0.17619605692273968001","0.0012025000000000000099","0","7658.9253945274031139","0.79780472859660445106","0","17.61960569227396789","0.17619605692273968001","0.095935901893114516881","0.00095935901893114518615","17.523669790380854039","0.17523669790380852485","0.0019501225165562913275","0.0012025000000000000099","0.0019567828507795100024","90.351385513565460883","0.79780472859660445106","89.553580784968858097","4640083.3610204821452","7658.9253945274031139","4632424.4356259545311","51355.973509933777677","9600","51727.964365256128076","88.886075079357041773","4.1884748251321735069"
"10/09/2022 19:06:07.776","14535.33529534236186","0.99962418129280106172","42.79790396322948709","14540.799999999999272","0.42797903963229488866","0.0027012399999999997177","0","14535.33529534236186","0.99962418129280106172","0","42.79790396322948709","0.42797903963229488866","0.27002258491755665171","0.0027002258491755667773","42.527881378311931826","0.42527881378311932492","0.0089945331932773098238","0.0027012399999999997177","0.0091295824034334765312","47.582111029537330182","0.99962418129280106172","46.582486848244535338","6496475.9848887212574","14535.33529534236186","6481940.6495933784172","136531.89915966385161","14540.799999999999272","139149.73390557940002","71.080069747404266423","1.1995490175513612296"
"10/09/2022 19:06:12.764","0","0","2.8126700148781185185","0","0.028126700148781186295","0","0","0","0","0","2.8126700148781185185","0.028126700148781186295","0","0","2.8126700148781185185","0.028126700148781186295","0.0026473773584905660287","0","0.0026473773584905660287","10.624361661289336567","0","10.624361661289336567","728300.39280069200322","0","728300.39280069200322","68550.037735849051387","0","68550.037735849051387","95.495454175515291695","0.4009193079731825371"
"10/09/2022 19:06:17.775","0","0","9.156064529708844546","0","0.091560645297088447125","0","0","0","0","0","9.156064529708844546","0.091560645297088447125","0","0","9.156064529708844546","0.091560645297088447125","0.0045424584158415843432","0","0.0045424584158415843432","20.156749259977878808","0","20.156749259977878808","1596472.0180614052806","0","1596472.0180614052806","79202.8514851485088","0","79202.8514851485088","92.441871128218565445","0.39914354970253224097"
"10/09/2022 19:06:22.776","819.03565230600827363","0.19995987605127155118","14.399779277076035555","4096","0.14399779277076035777","0.00013909999999999999296","1","819.03565230600827363","0.19995987605127155118","1","14.399779277076035555","0.14399779277076035777","0.002781431975961869054","2.7814319759618690676e-005","14.396997845100074187","0.14396997845100073521","0.0031174718614718614253","0.00013909999999999999296","0.0031304213043478264396","46.190731367843731903","0.19995987605127155118","45.990771491792457937","3905161.990195047576","819.03565230600827363","3904342.9545427416451","84544.277056277060183","4096","84894.052173913049046","85.050924900116896765","0.79983950420508620471"
"10/09/2022 19:06:27.770","6971.8086498847051189","0.40049452262664897439","15.663313399372874812","17408","0.1566331339937287459","0.00022990000000000000453","0","6971.8086498847051189","0.40049452262664897439","0","15.663313399372874812","0.1566331339937287459","0.0092074059503431653767","9.2074059503431654851e-005","15.654105993422531284","0.1565410599342253184","0.004274292349726776033","0.00022990000000000000453","0.0043189817679558008962","36.645248820338380824","0.40049452262664897439","36.244754297711729407","5207941.0614638747647","6971.8086498847051189","5200969.2528139902279","142117.77049180326867","17408","143495.77900552484789","86.657998195003997921","0.40049452262664897439"
"10/09/2022 19:06:32.785","0","0","0.066752634185874473727","0","0.00066752634185874475461","0","0","0","0","0","0.066752634185874473727","0.00066752634185874475461","0","0","0.066752634185874473727","0.00066752634185874475461","6.974791666666666683e-005","0","6.974791666666666683e-005","9.5705050433271718902","0","9.5705050433271718902","882834.4278900626814","0","882834.4278900626814","92245.333333333328483","0","92245.333333333328483","99.900811156460918028","0.59815656520794824313"
"10/09/2022 19:06:37.772","0","0","0.11161259231309453299","0","0.0011161259231309453126","0","0","0","0","0","0.11161259231309453299","0.0011161259231309453126","0","0","0.11161259231309453299","0.0011161259231309453126","8.3076119402985073616e-005","0","8.3076119402985073616e-005","13.434961531694698422","0","13.434961531694698422","167552.81935074002831","0","167552.81935074002831","12471.402985074626486","0","12471.402985074626486","99.754392541332762789","0.40104362781178204411"
"10/09/2022 19:06:42.759","0","0","3.3812128348167420633","0","0.033812128348167422298","0","0","0","0","0","3.3812128348167420633","0.033812128348167422298","0","0","3.3812128348167420633","0.033812128348167422298","0.0025942892307692306045","0","0.0025942892307692306045","13.033095199301490297","0","13.033095199301490297","1802721.6872348291799","0","1802721.6872348291799","138318.76923076921958","0","138318.76923076921958","96.585965326391118424","0"
