"(PDH-CSV 4.0) (","\\DESKTOP-5GTCQEM\LogicalDisk(C:)\Disk Read Bytes/sec","\\DESKTOP-5GTCQEM\LogicalDisk(C:)\Disk Reads/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Current Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Read Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Reads/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Current Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Read Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Read Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Disk Write Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Write Queue Length","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Transfer","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk sec/Write","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Transfers/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Reads/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Writes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Read Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Disk Write Bytes/sec","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Transfer","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Read","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Avg. Disk Bytes/Write","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\% Idle Time","\\DESKTOP-5GTCQEM\PhysicalDisk(1 C: E:)\Split IO/Sec"
"10/09/2022 18:35:32.755","3473.2686704402149189","0.59856422399590103467","0.30077746069305194565","5802.6666666666669698","0.0030077746069305192483","6.2566666666666665071e-005","0","3473.2686704402149189","0.59856422399590103467","0","0.30077746069305194565","0.0030077746069305192483","0.0037450532923876829992","3.7450532923876830806e-005","0.29703240740066427783","0.0029703240740066427089","4.096413043478260653e-005","6.2566666666666665071e-005","4.078657534246575274e-005","73.423878143497191218","0.59856422399590103467","72.825313919501297732","1019302.199813307845","3473.2686704402149189","1015828.9311428676592","13882.434782608695969","5802.6666666666669698","13948.84383561643881","99.523073349153278855","5.1875566079644759299"
"10/09/2022 18:35:37.760","0","0","0.099734773194598405621","0","0.00099734773194598406489","0","0","0","0","0","0.099734773194598405621","0.00099734773194598406489","0","0","0.099734773194598405621","0.00099734773194598406489","3.9617460317460320577e-005","0","3.9617460317460320577e-005","25.174199969419341016","0","25.174199969419341016","353532.07911339984275","0","353532.07911339984275","14043.428571428570649","0","14043.428571428570649","99.773471916943179849","3.1967238056405511415"
"10/09/2022 18:35:42.752","205.10660976881121087","0.20029942360235469812","0.77333107053702587752","1024","0.007733310705370258914","0.0011670999999999999083","0","205.10660976881121087","0.20029942360235469812","0","0.77333107053702587752","0.007733310705370258914","0.023379156961742437321","0.0002337915696174243667","0.74995191357528345755","0.0074995191357528348183","9.5794292803970236159e-005","0.0011670999999999999083","9.3129353233830839244e-005","80.720667711748944839","0.20029942360235469812","80.520368288146585201","3639616.7903475551866","205.10660976881121087","3639411.6837377864867","45089.03225806451519","1024","45198.646766169156763","98.996272756216910693","6.2092821316729960301"
"10/09/2022 18:35:47.763","9810.4676803950351314","0.1995944759194953344","1.02897819623798914","49152","0.010289781962379892372","0.00051159999999999996711","0","9810.4676803950351314","0.1995944759194953344","0","1.02897819623798914","0.010289781962379892372","0.010210132550710840013","0.00010210132550710839959","1.0187680636872784579","0.010187680636872784717","0.000191669516728624513","0.00051159999999999996711","0.00019047574626865671518","53.690914022344244927","0.1995944759194953344","53.491319546424747955","4673052.7717615012079","9810.4676803950351314","4663242.3040811065584","87036.193308550180518","49152","87177.552238805976231","99.223536981904373988","1.5967558073559626752"
"10/09/2022 18:35:52.758","1024.9027753606485476","0.40035264662525338331","0.97124199290101254078","2560","0.0097124199290101256854","0.001680850000000000009","0","1024.9027753606485476","0.40035264662525338331","0","0.97124199290101254078","0.0097124199290101256854","0.067293030792471772439","0.0006729303079247177027","0.90394896210854080998","0.009039489621085408308","0.00011443278301886792995","0.001680850000000000009","0.00010700900473933649168","84.874761084553711044","0.40035264662525338331","84.474408437928460103","6051640.9273944860324","1024.9027753606485476","6050616.0246191248298","71300.83018867924693","2560","71626.616113744079485","98.991731526729878965","0.40035264662525338331"
"10/09/2022 18:35:57.755","0","0","0.89945848827690466631","0","0.0089945848827690470101","0","0","0","0","0","0.89945848827690466631","0.0089945848827690470101","0","0","0.89945848827690466631","0.0089945848827690470101","7.7629879101899821421e-005","0","7.7629879101899821421e-005","115.86181691379618997","0","115.86181691379618997","5795655.4139895802364","0","5795655.4139895802364","50022.134715025909827","0","50022.134715025909827","98.862143799214109663","7.8041638335717635755"
"10/09/2022 18:36:02.747","0","0","0.13735906531565600375","0","0.0013735906531565599247","0","0","0","0","0","0.13735906531565600375","0.0013735906531565599247","0","0","0.13735906531565600375","0.0013735906531565599247","4.8625531914893617294e-005","0","4.8625531914893617294e-005","28.248989397412991309","0","28.248989397412991309","1234217.1794325718656","0","1234217.1794325718656","43690.666666666664241","0","43690.666666666664241","99.746371961264756578","3.0052116380226587822"
"10/09/2022 18:36:07.756","3270.8001749910035869","0.19963379974310324627","1.4115439379428367239","16384","0.014115439379428367656","0.0008905000000000000155","0","3270.8001749910035869","0.19963379974310324627","0","1.4115439379428367239","0.014115439379428367656","0.017777103470028712828","0.00017777103470028712069","1.393766834472808247","0.013937668344728081429","0.00025526281588447653943","0.0008905000000000000155","0.00025296123188405796826","55.298562528839596553","0.19963379974310324627","55.098928729096499524","5122890.7740796590224","3270.8001749910035869","5119619.9739046683535","92640.577617328526685","16384","92916.869565217391937","99.17291052906595894","4.1923097946051681717"
"10/09/2022 18:36:12.754","9014.1382485034828278","0.80026085302765292973","0.60586002677497019508","11264","0.0060586002677497016733","0.00010670000000000000502","0","9014.1382485034828278","0.80026085302765292973","0","0.60586002677497019508","0.0060586002677497016733","0.0085389883043469894108","8.5389883043469894108e-005","0.59732103847062312241","0.0059732103847062317792","8.8545029239766085381e-005","0.00010670000000000000502","8.8330177514792893598e-005","68.422302933864315833","0.80026085302765292973","67.622042080836664013","6175504.1673383852467","9014.1382485034828278","6166490.0290898820385","90255.71929824561812","11264","91190.53254437870055","99.21988098955110047","0.80026085302765292973"
"10/09/2022 18:36:17.767","0","0","0.52955229179749774282","0","0.0052955229179749777058","0","0","0","0","0","0.52955229179749774282","0.0052955229179749777058","0","0","0.52955229179749774282","0.0052955229179749777058","8.0190332326283994091e-005","0","8.0190332326283994091e-005","66.038259095822510858","0","66.038259095822510858","5554498.322708023712","0","5554498.322708023712","84110.30815709970193","0","84110.30815709970193","99.411060362876284557","1.5960908542796981013"
"10/09/2022 18:36:22.753","0","0","0.3545103891453528222","0","0.0035451038914535281527","0","0","0","0","0","0.3545103891453528222","0.0035451038914535281527","0","0","0.3545103891453528222","0.0035451038914535281527","9.5032795698924725698e-005","0","9.5032795698924725698e-005","37.303146931580513979","0","37.303146931580513979","5359279.744421299547","0","5359279.744421299547","143668.30107526882784","0","143668.30107526882784","99.60959152555692242","0.80221821358237666022"
"10/09/2022 18:36:27.765","0","0","0.097496979030069652605","0","0.00097496979030069653039","0","0","0","0","0","0.097496979030069652605","0.00097496979030069653039","0","0","0.097496979030069652605","0.00097496979030069653039","3.3703448275862067565e-005","0","3.3703448275862067565e-005","28.928588044696386561","0","28.928588044696386561","708497.43158029811457","0","708497.43158029811457","24491.255172413792025","0","24491.255172413792025","99.682728830118051633","2.7931050525913749816"
"10/09/2022 18:36:32.751","0","0","0.29796913786625284226","0","0.00297969137866252844","0","0","0","0","0","0.29796913786625284226","0.00297969137866252844","0","0","0.29796913786625284226","0.00297969137866252844","5.8027734374999998261e-005","0","5.8027734374999998261e-005","51.349046770135934992","0","51.349046770135934992","2886227.2208558004349","0","2886227.2208558004349","56208","0","56208","99.521270821493885705","4.4128087068085566358"
"10/09/2022 18:36:37.760","0","0","1.049626333025442948","0","0.010496263330254430174","0","0","0","0","0","1.049626333025442948","0.010496263330254430174","0","0","1.049626333025442948","0.010496263330254430174","0.00020617647058823528961","0","0.00020617647058823528961","50.908997113120470601","0","50.908997113120470601","5971942.3946530139074","0","5971942.3946530139074","117306.22745098039741","0","117306.22745098039741","99.000378404517661579","1.9964312593380577621"
"10/09/2022 18:36:42.747","0","0","0.081661647391242722649","0","0.00081661647391242724817","0","0","0","0","0","0.081661647391242722649","0.00081661647391242724817","0","0","0.081661647391242722649","0.00081661647391242724817","6.5685483870967740225e-005","0","6.5685483870967740225e-005","12.432093698524615988","0","12.432093698524615988","1066895.0108083018567","0","1066895.0108083018567","85817.806451612908859","0","85817.806451612908859","99.841795973131326036","0.80207056119513653325"
"10/09/2022 18:36:47.750","3274.5416141395603518","0.19986215906613527538","0.19378913429374552968","16384","0.0019378913429374553055","0.00015369999999999999548","0","3274.5416141395603518","0.19986215906613527538","0","0.19378913429374552968","0.0019378913429374553055","0.0030718938481398378945","3.0718938481398380843e-005","0.19071724044560570133","0.0019071724044560569179","6.2555483870967734618e-005","0.00015369999999999999548","6.1963636363636362988e-005","30.978634655250967711","0.19986215906613527538","30.778772496184831908","2432165.783902158495","3274.5416141395603518","2428891.2422880190425","78511.070967741936329","16384","78914.493506493512541","99.7154950622754086","2.3983459087936234155"
"10/09/2022 18:36:52.752","20472.162028045942861","0.79969382922054454976","0.46730965517528150199","25600","0.0046730965517528151587","0.00012420000000000001026","0","20472.162028045942861","0.79969382922054454976","0","0.46730965517528150199","0.0046730965517528151587","0.0099318270435493818254","9.9318270435493823133e-005","0.45737782813173216701","0.004573778281317321566","0.00010343053097345134125","0.00012420000000000001026","0.00010305630630630629833","45.18270135096076956","0.79969382922054454976","44.383007521740225343","6310748.666765442118","20472.162028045942861","6290276.5047373957932","139671.78761061947444","25600","141727.13513513514772","99.470910302327382624","0.79969382922054454976"
"10/09/2022 18:36:57.766","0","0","0.63727662347547231469","0","0.0063727662347547236674","0","0","0","0","0","0.63727662347547231469","0.0063727662347547236674","0","0","0.63727662347547231469","0.0063727662347547236674","8.0479093198992441476e-005","0","8.0479093198992441476e-005","79.183327493646032735","0","79.183327493646032735","6204845.4332471881062","0","6204845.4332471881062","78360.503778337530093","0","78360.503778337530093","99.1247045408597387","2.3934507050976132625"
"10/09/2022 18:37:02.766","5119.8925846535739765","0.79998321635212088498","1.144206539043062909","6400","0.011442065390430630062","0.00017420000000000000588","0","5119.8925846535739765","0.79998321635212088498","0","1.144206539043062909","0.011442065390430630062","0.013935665544026943144","0.0001393566554402694271","1.1302708734990360995","0.011302708734990360093","0.000182784984025559106","0.00017420000000000000588","0.00018289611650485436672","62.598686679553459555","0.79998321635212088498","61.79870346320134189","5347830.2025223504752","5119.8925846535739765","5342710.3099376969039","85430.389776357827941","6400","86453.436893203877844","99.059066582402024892","0.79998321635212088498"
"10/09/2022 18:37:07.754","1642.1214083780944293","0.20045427348365410514","0.64865727375033621627","8192","0.0064865727375033625443","0.00011539999999999999965","0","1642.1214083780944293","0.20045427348365410514","0","0.64865727375033621627","0.0064865727375033625443","0.0023132826121731583577","2.3132826121731584932e-005","0.64634399113816309868","0.0064634399113816312643","7.5781733021077279998e-005","0.00011539999999999999965","7.5688732394366193992e-005","85.5939747775203017","0.20045427348365410514","85.39352050403664407","2982092.4776146197692","1642.1214083780944293","2980450.3562062415294","34839.981264637004642","8192","34902.535211267604609","99.162551602840238729","2.4054512818038493727"
"10/09/2022 18:37:12.765","0","0","0.092330355172575678813","0","0.00092330355172575676211","0","0","0","0","0","0.092330355172575678813","0.00092330355172575676211","0","0","0.092330355172575678813","0.00092330355172575676211","3.257676056338028195e-005","0","3.257676056338028195e-005","28.342487990220003979","0","28.342487990220003979","517503.49226356856525","0","517503.49226356856525","18258.929577464787144","0","18258.929577464787144","99.684535125573589198","2.5947348160060568212"
"10/09/2022 18:37:17.751","0","0","0.16185365671712126368","0","0.0016185365671712126194","0","0","0","0","0","0.16185365671712126368","0.0016185365671712126194","0","0","0.16185365671712126368","0.0016185365671712126194","5.6441958041958045843e-005","0","5.6441958041958045843e-005","28.676312830177408841","0","28.676312830177408841","1327359.5426677565556","0","1327359.5426677565556","46287.664335664332611","0","46287.664335664332611","99.71286176283562952","0.40106731231017356265"
"10/09/2022 18:37:22.752","3276.2918471345096805","0.19996898481045591311","0.29901061018937324931","16384","0.0029901061018937323543","0.00012659999999999998728","0","3276.2918471345096805","0.19996898481045591311","0","0.29901061018937324931","0.0029901061018937323543","0.0025316157007366280919","2.5316157007366282003e-005","0.29647899448863662686","0.0029647899448863664247","7.3659113300492611931e-005","0.00012659999999999998728","7.3397029702970296582e-005","40.593703916522549946","0.19996898481045591311","40.39373493171209617","3413896.1047141589224","3276.2918471345096805","3410619.8128670244478","84099.152709359608707","16384","84434.376237623757333","99.588476469271967062","0.79987593924182365246"
"10/09/2022 18:37:27.757","3682.8977115921843506","0.39961997738630472554","0.21321924129819652682","9216","0.0021321924129819652335","0.00031274999999999998548","0","3682.8977115921843506","0.39961997738630472554","0","0.21321924129819652682","0.0021321924129819652335","0.012497997922634935739","0.00012497997922634936389","0.20072124337556154772","0.0020072124337556155986","7.35944827586206907e-005","0.00031274999999999998548","7.0249650349650351387e-005","28.972448360507094378","0.39961997738630472554","28.572828383120789653","2277872.2346197660081","3682.8977115921843506","2274189.3369081737474","78622.0137931034551","9216","79592.727272727279342","99.687979639392693798","2.3977198643178283533"
"10/09/2022 18:37:32.754","0","0","0.15922454214239731285","0","0.0015922454214239731372","0","0","0","0","0","0.15922454214239731285","0.0015922454214239731372","0","0","0.15922454214239731285","0.0015922454214239731372","9.146206896551722931e-005","0","9.146206896551722931e-005","17.408757649623218811","0","17.408757649623218811","2139188.1399857010692","0","2139188.1399857010692","122880","0","122880","99.765587424742932399","1.2006039758360840253"
"10/09/2022 18:37:37.759","0","0","0.88892487383112650523","0","0.0088892487383112651911","0","0","0","0","0","0.88892487383112650523","0.0088892487383112651911","0","0","0.88892487383112650523","0.0088892487383112651911","0.00013007836257309941634","0","0.00013007836257309941634","68.337981914652814908","0","68.337981914652814908","3881942.6593977436423","0","3881942.6593977436423","56805.052631578946603","0","56805.052631578946603","99.114777747600868452","1.7983679451224425794"
"10/09/2022 18:37:42.753","512.60047044308646491","0.2002345587668306337","1.0837865705256908289","2560","0.010837865705256908774","0.00029440000000000000023","0","512.60047044308646491","0.2002345587668306337","0","1.0837865705256908289","0.010837865705256908774","0.0058949435360922926644","5.8949435360922925018e-005","1.0778916269895986169","0.010778916269895985267","0.00024714840182648401901","0.00029440000000000000023","0.00024693165137614679844","43.851368369935912028","0.2002345587668306337","43.651133811169081866","4371456.8119386415929","512.60047044308646491","4370944.2114681983367","99688.036529680364765","2560","100133.57798165138229","98.817933667708530265","1.6018764701346450696"
"10/09/2022 18:37:47.766","0","0","0.081701864315740307942","0","0.00081701864315740307075","0","0","0","0","0","0.081701864315740307942","0.00081701864315740307075","0","0","0.081701864315740307942","0.00081701864315740307075","9.1017777777777783489e-005","0","9.1017777777777783489e-005","8.9765079401302028117","0","8.9765079401302028117","1020510.0639320858754","0","1020510.0639320858754","113686.75555555555911","0","113686.75555555555911","99.764567055621242275","2.1942574964762715517"
"10/09/2022 18:37:52.762","0","0","0.091477495168940492487","0","0.00091477495168940494222","0","0","0","0","0","0.091477495168940492487","0.00091477495168940494222","0","0","0.091477495168940492487","0.00091477495168940494222","3.7152032520325204345e-005","0","3.7152032520325204345e-005","24.622549330677031776","0","24.622549330677031776","518208.97578001930378","0","518208.97578001930378","21046.113821138213098","0","21046.113821138213098","99.822335838813515352","1.60146662313346555"
"10/09/2022 18:37:57.758","3893.8252948903209472","0.40026986995171881523","0.84241131841721272888","9728","0.0084241131841721276358","0.00023829999999999999186","0","3893.8252948903209472","0.40026986995171881523","0","0.84241131841721272888","0.0084241131841721276358","0.0095384462727600566323","9.538446272760056036e-005","0.83287287214445260286","0.0083287287214445261674","0.00010045847255369928872","0.00023829999999999999186","9.9797362110311754009e-005","83.856537754885096092","0.40026986995171881523","83.456267884933382106","5061153.1306637562811","3893.8252948903209472","5057259.3053688658401","60354.902147971362865","9728","60597.717026378893934","98.772656536740655042","9.4063419438653923521"
"10/09/2022 18:38:02.756","0","0","0.45098690189664736305","0","0.0045098690189664739081","0","0","0","0","0","0.45098690189664736305","0.0045098690189664739081","0","0","0.45098690189664736305","0.0045098690189664739081","9.5909361702127646655e-005","0","9.5909361702127646655e-005","47.021623363720038924","0","47.021623363720038924","5597710.1629955545068","0","5597710.1629955545068","119045.44680851063458","0","119045.44680851063458","99.457085701017732049","1.6007361145096183908"
"10/09/2022 18:38:07.765","0","0","0.44210928255003067999","0","0.0044210928255003067305","0","0","0","0","0","0.44210928255003067999","0.0044210928255003067305","0","0","0.44210928255003067999","0.0044210928255003067305","7.9088214285714280357e-005","0","7.9088214285714280357e-005","55.901283922720864439","0","55.901283922720864439","4749526.4113102667034","0","4749526.4113102667034","84962.742857142860885","0","84962.742857142860885","99.449790588692508209","2.5954167535548973156"
"10/09/2022 18:38:12.759","0","0","0.11375913060778725105","0","0.0011375913060778725452","0","0","0","0","0","0.11375913060778725105","0.0011375913060778725452","0","0","0.11375913060778725105","0.0011375913060778725452","5.0281415929203535987e-005","0","5.0281415929203535987e-005","22.624400415848494816","0","22.624400415848494816","1498294.3104137813207","0","1498294.3104137813207","66224.707964601766434","0","66224.707964601766434","99.726694179245740202","1.2012955973016898881"
"10/09/2022 18:38:17.747","0","0","0.064605321348624553113","0","0.00064605321348624555715","0","0","0","0","0","0.064605321348624553113","0.00064605321348624555715","0","0","0.064605321348624553113","0.00064605321348624555715","2.95651376146788981e-005","0","2.95651376146788981e-005","21.851930238133714823","0","21.851930238133714823","280833.79026922321646","0","280833.79026922321646","12851.669724770641551","0","12851.669724770641551","99.833039769982121925","2.4057170904367390918"
"10/09/2022 18:38:22.753","0","0","0.17666296195890313081","0","0.0017666296195890313688","0","0","0","0","0","0.17666296195890313081","0.0017666296195890313688","0","0","0.17666296195890313081","0.0017666296195890313688","7.4316806722689069081e-005","0","7.4316806722689069081e-005","23.771515543784506264","0","23.771515543784506264","1615165.4118935444858","0","1615165.4118935444858","67945.411764705888345","0","67945.411764705888345","99.750288300601866354","1.7978457133954668379"
"10/09/2022 18:38:27.765","0","0","21.721594112980486813","0","0.21721594112980485702","0","0","0","0","0","21.721594112980486813","0.21721594112980485702","0","0","21.721594112980486813","0.21721594112980485702","0.0046719948497854074665","0","0.0046719948497854074665","46.493285820786979912","0","46.493285820786979912","7082112.7099812887609","0","7082112.7099812887609","152325.49356223177165","0","152325.49356223177165","84.552568003423004939","2.3945039907701448634"
"10/09/2022 18:38:32.756","7078.1169420002324841","0.40070861311142619288","0.3497479632396385818","17664","0.0034974796323963856445","0.00019875000000000000631","0","7078.1169420002324841","0.40070861311142619288","0","0.3497479632396385818","0.0034974796323963856445","0.0079641171941383301358","7.9641171941383296479e-005","0.34178384604550027248","0.0034178384604550025513","0.00012930666666666667999","0.00019875000000000000631","0.00012826240601503758948","27.047831385021268602","0.40070861311142619288","26.647122771909842243","6304653.1486280336976","7078.1169420002324841","6297575.0316860331222","233092.74074074072996","17664","236332.27067669172538","99.618311418821008374","0"
