"(PDH-CSV 4.0) (","\\DESKTOP-5GTCQEM\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Sent/sec","\\DESKTOP-5GTCQEM\Network Interface(Realtek 8822BU Wireless LAN 802.11ac USB NIC)\Bytes Sent/sec","\\DESKTOP-5GTCQEM\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Received/sec","\\DESKTOP-5GTCQEM\Network Interface(Realtek 8822BU Wireless LAN 802.11ac USB NIC)\Bytes Received/sec","\\DESKTOP-5GTCQEM\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Total/sec","\\DESKTOP-5GTCQEM\Network Interface(Realtek 8822BU Wireless LAN 802.11ac USB NIC)\Bytes Total/sec","\\DESKTOP-5GTCQEM\Processor(0)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(1)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(2)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(3)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(4)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(5)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(6)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(7)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(8)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(9)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(10)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(11)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(_Total)\DPCs Queued/sec","\\DESKTOP-5GTCQEM\Processor(0)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(1)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(2)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(3)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(4)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(5)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(6)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(7)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(8)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(9)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(10)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(11)\% DPC Time","\\DESKTOP-5GTCQEM\Processor(_Total)\% DPC Time","\\DESKTOP-5GTCQEM\TCPv4\Segments Received/sec","\\DESKTOP-5GTCQEM\TCPv4\Segments Sent/sec","\\DESKTOP-5GTCQEM\TCPv4\Segments/sec","\\DESKTOP-5GTCQEM\TCPv4\Segments Retransmitted/sec","\\DESKTOP-5GTCQEM\TCPv4\Connection Failures","\\DESKTOP-5GTCQEM\TCPv4\Connections Reset","\\DESKTOP-5GTCQEM\TCPv4\Connections Established"
"10/09/2022 18:35:34.045","9491.8584533302400814","0","176190.07472530510859","0","185681.93317863534321","0","3112.9299154942837049","706.19426892776994009","110.70504385568322903","51.156121348474556498","110.70504385568322903","58.349950913103796779","127.89030337118639125","42.76332018974045468","83.728182988323595737","106.50864327631617812","79.132125210921586245","55.552350526859093804","4645.6152699583462891","2.8099560905521014931","0.62443468678935587501","0","0","0","0","0","0","0","0","0","0.31221734339467793751","0.31221734339467793751","385.06971030668154299","357.49336364226945761","742.5630739489510006","0","1427","3047","194"
"10/09/2022 18:35:39.055","21141.797997255216615","0","574784.47510651580524","0","595926.27310377103277","0","3441.2053343592415331","701.5332763178711275","254.66755635323002593","58.078572804694310605","143.49997885421035448","51.891508347836840187","194.79273902880291303","41.114041229439955316","80.431837939147101224","116.55631105821814231","76.639766175266714754","47.500688410712186283","5207.9116108786711266","2.4948152748957115321","0.31185190936196394151","0","0","0","0","0","0","0","0","0","0","0.23388992994758292521","1410.6506961635029711","1282.9177525380584939","2693.568448701561465","0","1427","3047","194"
"10/09/2022 18:35:44.050","107484.01953197897819","0","3890996.9786922959611","0","3998480.998224274721","0","5454.9776465830309462","647.21430993441742885","1379.7095651308395645","101.09595623782269058","680.04547196016574162","72.668974483821060062","503.07750104088796661","81.477335027314524041","97.492536015484461132","162.35410001757267651","106.90146659603429669","69.866314310891326045","9356.8811773382822139","2.8151756555500608847","1.5639864753055894298","0","0","0","0","0.31279729506111786375","0","0","0","0","0","0.39099561787505315857","10550.814411006351293","9480.7987949842481612","20031.613205990597635","0","1427","3047","197"
"10/09/2022 18:35:49.059","137322.56209705237416","0","4701272.3955068662763","0","4838594.9576039183885","0","5474.2165617719656439","312.62985068870199257","1689.3191548708789469","79.055824312085562156","832.48178631665859939","74.863469992505272899","605.49574529938263368","58.094052714184087449","86.242717431366074265","131.56007126682925445","91.632887270826444137","64.482402153544541079","9500.0745240889282286","3.119174069057296439","0","0.31191740690572961059","0","0.31191740690572961059","0","0.31191740690572961059","0","0","0","0","0","0.33791085685977445552","12813.631523917201775","11572.295373481474599","24385.926897398676374","0","1427","3047","194"
"10/09/2022 18:35:54.061","171248.20742810564116","0","6417640.9966792697087","0","6588889.2041073758155","0","6382.0747548838062357","376.6627666875850764","1854.5243226083009631","92.566274403583804542","774.91766649738838169","87.967949757185465387","672.95481564246881589","73.77312150091236731","107.76073845255220363","86.568459647412069558","98.164234842677416282","63.376909256881347687","10671.312014180753977","4.6859094149082034519","0","0","0","0.31239396099388022643","0","0","0","0","0","0","0","0.41652661420607389742","17774.923884232019191","15966.98258956331847","33741.906473795337661","0","1427","3047","194"
"10/09/2022 18:35:59.060","90931.576343370674294","0","2574391.3789084549062","0","2665322.9552518255077","0","4657.9257274898200194","330.4798703750722666","636.1537456372456063","74.417985338696666986","368.28900808747459905","72.617550209534641681","881.01292320327979724","55.613440656337829182","106.62576931592828089","77.218662206282019156","110.22663957425231729","61.214794391508540627","7431.7961164854323215","2.50062980862360007","0.31257872607795000874","0","0","0","0","0.31257872607795000874","0","0","0","0","0","0.2604816048970093334","4649.9237935824330634","4209.817428676162308","8859.7412222585953714","0.2000483476846684483","1427","3047","173"
"10/09/2022 18:36:04.052","57961.5616179885983","0","1297318.9807978363242","0","1355280.5424158249516","0","4307.7238044709265523","344.3534793473550053","268.63177184688953503","61.498847096938909829","190.30587863873606125","61.498847096938909829","755.6144991845393406","52.88500206381717561","90.345211859021006262","124.60027001399349444","97.356481072027079904","69.912370152546188251","6424.7264628437287683","2.5040040527205431609","0.93900151977020374083","0","0","0","0","0.31300050659006789511","0","0","0","0","0","0.31300050659006789511","949.92681737356451777","888.62829225414009215","1838.5551096277047236","0","1427","3047","189"
"10/09/2022 18:36:09.043","157358.78273749409709","0","4943721.2860637418926","0","5101080.0688012363389","0","6227.2973553522933798","267.30210026513805133","1030.9365111425302075","77.746038158076132163","841.78120180947894369","59.111034166578498628","588.30507224771008623","64.721573002728320034","118.82319749417305843","154.89094715513621736","120.02545581620516657","87.764857508343666836","9638.7053441183925315","4.0701012396731881537","0.31308471074409144341","0","0","0","0","0","0","0","0.31308471074409144341","0","0","0.39135488655903988287","13328.035381660911298","12286.679298394103171","25614.714680055014469","0.20037638700535084779","1427","3047","197"
"10/09/2022 18:36:14.056","137515.05949472865905","0","5244709.2590948017314","0","5382224.3185895299539","0","6444.8932404601655435","331.72977990297607676","1331.1081306629941992","70.415281001653980297","922.18086138993294298","67.622606967594037997","637.32810991581993676","85.774988188983599002","128.26352885003825577","146.8148635048649453","133.6494002014395619","70.215804284935416035","10369.996595331398566","4.6752792874704809378","0.31168528583136539956","0.31168528583136539956","0","0","0","0","0","0","0","0","0","0.44155581724929210408","14102.604918569215442","12737.785222780783442","26840.390141349998885","0","1427","3047","197"
"10/09/2022 18:36:19.050","126998.49791395181092","0","4763763.5587525013834","0","4890762.056666453369","0","6348.8335835475136264","254.70624860507277276","979.57780516982393237","63.67656215126819319","974.97226765573850571","64.077043674232143644","506.60912654939789945","62.27487682089436305","112.33506719138823371","136.16371780774329636","100.12038074098772711","66.079451289051903018","9669.4261312031121633","2.5030215474912695939","0","0","0","0","0","0","0","0","0","0","0","0.20858379401278046017","12780.767083110047679","11588.333348484882663","24369.100431594932161","0","1427","3047","197"
"10/09/2022 18:36:24.055","91276.881712910559145","0","3478353.5271280128509","0","3569630.4088409235701","0","5240.8945301844751157","329.47903470355316813","1038.987859586705099","56.54491620443029376","679.93763195645328778","58.542969780558571813","301.30647928014445824","61.739855502363816697","109.69314132944251128","122.88029493188915353","93.309102005190624141","59.142385853397058781","8152.458201318603642","3.4342275932109811443","0","0.31220250847372554848","0","0","0","0","0","0","0.31220250847372554848","0","0","0.33821971719587839988","9304.9355040293939965","8426.7909573210163217","17731.726461350412137","0.39961071522565577707","1427","3047","200"
